zip3,year,quarter,hpi_index
658,2011,4,139.75
658,2012,1,139.11
658,2012,2,137.66
658,2012,3,140.06
658,2012,4,140.41
658,2013,1,139.82
658,2013,2,140.38
658,2013,3,139.05
658,2013,4,138.15
658,2014,1,138.45
658,2014,2,141.53
658,2014,3,140.76
658,2014,4,143.11
658,2015,1,144.53
658,2015,2,145.85
658,2015,3,146.15
658,2015,4,147.86
658,2016,1,146.69
658,2016,2,150.5
658,2016,3,151.55
658,2016,4,154.03
658,2017,1,154.27
658,2017,2,158.92
658,2017,3,159.78
658,2017,4,158.82
658,2018,1,162.03
658,2018,2,167.46
658,2018,3,166.7
658,2018,4,171.6
658,2019,1,171.51
658,2019,2,176.57
658,2019,3,179.11
658,2019,4,182.05
658,2020,1,184.85
658,2020,2,186.61
658,2020,3,190.65
658,2020,4,194.35
658,2021,1,200.54
658,2021,2,214.89
658,2021,3,225.09
658,2021,4,234.94
658,2022,1,245.35
658,2022,2,260.67
658,2022,3,266.95
658,2022,4,265.43
658,2023,1,267.36
658,2023,2,273.52
658,2023,3,282.07
658,2023,4,283.58
658,2024,1,287.93
658,2024,2,297.39
658,2024,3,289.68
658,2024,4,294.26
658,2025,1,302.13
658,2025,2,302.94
658,2025,3,297.59
658,2025,4,310.38
660,1995,1,100.0
660,1995,2,102.38
660,1995,3,102.27
660,1995,4,104.06
660,1996,1,105.06
660,1996,2,107.32
660,1996,3,109.29
660,1996,4,109.62
660,1997,1,110.74
660,1997,2,111.9
660,1997,3,114.32
660,1997,4,115.35
660,1998,1,116.38
660,1998,2,117.94
660,1998,3,120.06
660,1998,4,121.49
660,1999,1,123.07
660,1999,2,125.68
660,1999,3,127.41
660,1999,4,130.59
660,2000,1,133.04
660,2000,2,134.91
660,2000,3,136.2
660,2000,4,138.25
660,2001,1,140.26
660,2001,2,142.48
660,2001,3,144.16
660,2001,4,145.72
660,2002,1,148.1
660,2002,2,149.73
660,2002,3,151.06
660,2002,4,152.26
660,2003,1,153.86
660,2003,2,155.2
660,2003,3,156.52
660,2003,4,159.55
660,2004,1,160.95
660,2004,2,162.78
660,2004,3,164.58
660,2004,4,167.53
660,2005,1,169.87
660,2005,2,171.97
660,2005,3,173.78
660,2005,4,174.6
660,2006,1,176.08
660,2006,2,177.09
660,2006,3,177.49
660,2006,4,179.91
660,2007,1,181.39
660,2007,2,181.11
660,2007,3,180.13
660,2007,4,180.2
660,2008,1,181.49
660,2008,2,180.01
660,2008,3,176.09
660,2008,4,177.41
660,2009,1,178.33
660,2009,2,175.62
660,2009,3,175.24
660,2009,4,173.37
660,2010,1,171.72
660,2010,2,170.8
660,2010,3,172.25
660,2010,4,172.62
660,2011,1,169.43
660,2011,2,166.81
660,2011,3,167.61
660,2011,4,169.77
660,2012,1,167.33
660,2012,2,166.2
660,2012,3,167.69
660,2012,4,168.3
660,2013,1,169.64
660,2013,2,168.42
660,2013,3,170.49
660,2013,4,169.5
660,2014,1,169.17
660,2014,2,172.81
660,2014,3,175.78
660,2014,4,174.35
660,2015,1,176.21
660,2015,2,180.1
660,2015,3,181.34
660,2015,4,180.93
660,2016,1,182.93
660,2016,2,187.74
660,2016,3,191.41
660,2016,4,191.59
660,2017,1,193.12
660,2017,2,199.44
660,2017,3,199.82
660,2017,4,201.4
660,2018,1,203.55
660,2018,2,210.93
660,2018,3,212.09
660,2018,4,214.16
660,2019,1,214.94
660,2019,2,218.68
660,2019,3,222.62
660,2019,4,223.73
660,2020,1,226.82
660,2020,2,229.62
660,2020,3,234.22
660,2020,4,238.26
660,2021,1,242.83
660,2021,2,258.52
660,2021,3,270.07
660,2021,4,273.98
660,2022,1,284.23
660,2022,2,303.05
660,2022,3,305.32
660,2022,4,304.7
660,2023,1,305.5
660,2023,2,324.26
660,2023,3,329.12
660,2023,4,328.78
660,2024,1,335.8
660,2024,2,340.98
660,2024,3,344.03
660,2024,4,348.37
660,2025,1,354.26
660,2025,2,360.45
660,2025,3,360.68
660,2025,4,363.17
661,1995,1,100.0
661,1995,2,101.73
661,1995,3,103.79
661,1995,4,105.23
661,1996,1,105.05
661,1996,2,106.06
661,1996,3,105.31
661,1996,4,109.96
661,1997,1,109.24
661,1997,2,115.29
661,1997,3,112.18
661,1997,4,115.32
661,1998,1,117.76
661,1998,2,120.98
661,1998,3,122.12
661,1998,4,122.82
661,1999,1,126.6
661,1999,2,129.82
661,1999,3,128.04
661,1999,4,132.41
661,2000,1,136.55
661,2000,2,136.1
661,2000,3,142.15
661,2000,4,144.48
661,2001,1,147.3
661,2001,2,151.09
661,2001,3,154.11
661,2001,4,158.88
661,2002,1,159.6
661,2002,2,164.72
661,2002,3,166.13
661,2002,4,168.28
661,2003,1,171.37
661,2003,2,172.18
661,2003,3,173.68
661,2003,4,179.9
661,2004,1,180.9
661,2004,2,181.16
661,2004,3,187.15
661,2004,4,191.16
661,2005,1,197.88
661,2005,2,193.51
661,2005,3,197.49
661,2005,4,198.59
661,2006,1,202.79
661,2006,2,202.48
661,2006,3,204.31
661,2006,4,205.73
661,2007,1,208.02
661,2007,2,206.46
661,2007,3,204.8
661,2007,4,204.86
661,2008,1,201.93
661,2008,2,198.26
661,2008,3,191.72
661,2008,4,190.33
661,2009,1,201.22
661,2009,2,197.74
661,2009,3,189.96
661,2009,4,183.03
661,2010,1,176.17
661,2010,2,178.72
661,2010,3,184.19
661,2010,4,185.1
661,2011,1,173.38
661,2011,2,177.92
661,2011,3,175.71
661,2011,4,172.36
661,2012,1,172.02
661,2012,2,167.28
661,2012,3,168.32
661,2012,4,171.89
661,2013,1,167.63
661,2013,2,168.79
661,2013,3,170.0
661,2013,4,170.93
661,2014,1,172.13
661,2014,2,174.86
661,2014,3,179.31
661,2014,4,188.46
661,2015,1,183.05
661,2015,2,188.71
661,2015,3,188.89
661,2015,4,196.35
661,2016,1,187.13
661,2016,2,197.69
661,2016,3,204.04
661,2016,4,209.56
661,2017,1,205.49
661,2017,2,210.76
661,2017,3,221.94
661,2017,4,216.82
661,2018,1,226.29
661,2018,2,235.08
661,2018,3,240.23
661,2018,4,240.11
661,2019,1,244.34
661,2019,2,252.45
661,2019,3,252.54
661,2019,4,253.77
661,2020,1,263.46
661,2020,2,265.96
661,2020,3,274.59
661,2020,4,281.65
661,2021,1,291.76
661,2021,2,307.8
661,2021,3,319.33
661,2021,4,336.26
661,2022,1,347.07
661,2022,2,371.04
661,2022,3,379.18
661,2022,4,376.35
661,2023,1,381.51
661,2023,2,386.61
661,2023,3,406.8
661,2023,4,406.16
661,2024,1,409.51
661,2024,2,422.12
661,2024,3,434.59
661,2024,4,429.95
661,2025,1,446.81
661,2025,2,444.03
661,2025,3,448.76
661,2025,4,456.57
662,1995,1,100.0
662,1995,2,102.08
662,1995,3,103.49
662,1995,4,104.68
662,1996,1,105.12
662,1996,2,107.02
662,1996,3,108.46
662,1996,4,109.6
662,1997,1,109.69
662,1997,2,112.09
662,1997,3,113.11
662,1997,4,114.38
662,1998,1,116.14
662,1998,2,117.12
662,1998,3,119.87
662,1998,4,120.63
662,1999,1,122.17
662,1999,2,126.4
662,1999,3,129.03
662,1999,4,129.84
662,2000,1,133.07
662,2000,2,135.87
662,2000,3,137.1
662,2000,4,138.31
662,2001,1,141.24
662,2001,2,142.85
662,2001,3,144.8
662,2001,4,145.85
662,2002,1,148.13
662,2002,2,149.86
662,2002,3,151.56
662,2002,4,152.76
662,2003,1,153.95
662,2003,2,154.86
662,2003,3,155.8
662,2003,4,159.03
662,2004,1,160.02
662,2004,2,161.44
662,2004,3,163.5
662,2004,4,165.65
662,2005,1,167.94
662,2005,2,169.89
662,2005,3,170.83
662,2005,4,171.29
662,2006,1,173.61
662,2006,2,171.08
662,2006,3,174.25
662,2006,4,176.47
662,2007,1,176.08
662,2007,2,178.25
662,2007,3,177.85
662,2007,4,178.3
662,2008,1,178.44
662,2008,2,176.34
662,2008,3,173.7
662,2008,4,173.58
662,2009,1,175.56
662,2009,2,173.64
662,2009,3,171.34
662,2009,4,171.96
662,2010,1,170.28
662,2010,2,169.55
662,2010,3,171.14
662,2010,4,170.17
662,2011,1,167.97
662,2011,2,162.82
662,2011,3,165.87
662,2011,4,167.45
662,2012,1,166.51
662,2012,2,165.83
662,2012,3,167.65
662,2012,4,166.49
662,2013,1,167.27
662,2013,2,168.07
662,2013,3,171.27
662,2013,4,170.29
662,2014,1,171.33
662,2014,2,177.04
662,2014,3,178.37
662,2014,4,178.95
662,2015,1,180.58
662,2015,2,185.18
662,2015,3,188.36
662,2015,4,188.4
662,2016,1,191.09
662,2016,2,196.29
662,2016,3,197.96
662,2016,4,203.02
662,2017,1,202.01
662,2017,2,211.34
662,2017,3,213.82
662,2017,4,216.06
662,2018,1,222.1
662,2018,2,228.02
662,2018,3,227.44
662,2018,4,231.04
662,2019,1,234.73
662,2019,2,237.83
662,2019,3,239.73
662,2019,4,241.24
662,2020,1,244.42
662,2020,2,247.68
662,2020,3,253.18
662,2020,4,257.58
662,2021,1,262.99
662,2021,2,280.61
662,2021,3,289.84
662,2021,4,293.13
662,2022,1,303.76
662,2022,2,327.59
662,2022,3,326.96
662,2022,4,319.44
662,2023,1,325.41
662,2023,2,350.22
662,2023,3,349.41
662,2023,4,345.94
662,2024,1,361.13
662,2024,2,369.24
662,2024,3,367.49
662,2024,4,369.77
662,2025,1,375.97
662,2025,2,381.32
662,2025,3,390.25
662,2025,4,383.31
664,1995,1,100.0
664,1995,2,103.38
664,1995,3,103.83
664,1995,4,105.32
664,1996,1,105.9
664,1996,2,108.8
664,1996,3,107.13
664,1996,4,108.23
664,1997,1,110.13
664,1997,2,108.96
664,1997,3,109.23
664,1997,4,110.33
664,1998,1,113.83
664,1998,2,113.71
664,1998,3,114.01
664,1998,4,116.08
664,1999,1,116.35
664,1999,2,118.24
664,1999,3,118.47
664,1999,4,119.28
664,2000,1,119.21
664,2000,2,121.33
664,2000,3,124.02
664,2000,4,124.39
664,2001,1,127.3
664,2001,2,129.03
664,2001,3,130.5
664,2001,4,131.48
664,2002,1,133.02
664,2002,2,135.03
664,2002,3,136.82
664,2002,4,137.1
664,2003,1,139.15
664,2003,2,140.31
664,2003,3,141.08
664,2003,4,142.53
664,2004,1,144.69
664,2004,2,145.72
664,2004,3,148.52
664,2004,4,149.77
664,2005,1,152.68
664,2005,2,154.87
664,2005,3,156.81
664,2005,4,157.24
664,2006,1,157.24
664,2006,2,158.47
664,2006,3,160.24
664,2006,4,160.31
664,2007,1,162.61
664,2007,2,162.99
664,2007,3,163.21
664,2007,4,161.79
664,2008,1,163.94
664,2008,2,161.57
664,2008,3,161.37
664,2008,4,161.29
664,2009,1,163.39
664,2009,2,161.98
664,2009,3,160.03
664,2009,4,159.74
664,2010,1,160.75
664,2010,2,158.18
664,2010,3,160.29
664,2010,4,160.3
664,2011,1,157.92
664,2011,2,155.34
664,2011,3,158.92
664,2011,4,159.28
664,2012,1,157.62
664,2012,2,158.22
664,2012,3,158.46
664,2012,4,158.49
664,2013,1,157.94
664,2013,2,157.29
664,2013,3,156.69
664,2013,4,157.86
664,2014,1,156.08
664,2014,2,158.17
664,2014,3,159.47
664,2014,4,160.65
664,2015,1,158.61
664,2015,2,162.45
664,2015,3,162.88
664,2015,4,164.59
664,2016,1,163.08
664,2016,2,166.04
664,2016,3,167.41
664,2016,4,167.06
664,2017,1,168.85
664,2017,2,173.42
664,2017,3,171.57
664,2017,4,173.39
664,2018,1,176.92
664,2018,2,179.06
664,2018,3,178.62
664,2018,4,179.97
664,2019,1,179.42
664,2019,2,186.44
664,2019,3,186.16
664,2019,4,188.92
664,2020,1,191.39
664,2020,2,192.31
664,2020,3,197.72
664,2020,4,201.1
664,2021,1,205.85
664,2021,2,216.61
664,2021,3,228.1
664,2021,4,234.15
664,2022,1,241.28
664,2022,2,256.27
664,2022,3,257.84
664,2022,4,258.45
664,2023,1,252.14
664,2023,2,273.31
664,2023,3,281.77
664,2023,4,272.7
664,2024,1,285.4
664,2024,2,285.5
664,2024,3,290.86
664,2024,4,299.8
664,2025,1,300.7
664,2025,2,303.86
664,2025,3,310.96
664,2025,4,303.88
665,1995,1,100.0
665,1995,2,100.85
665,1995,3,100.92
665,1995,4,103.26
665,1996,1,102.51
665,1996,2,104.37
665,1996,3,105.92
665,1996,4,104.98
665,1997,1,107.61
665,1997,2,106.88
665,1997,3,109.42
665,1997,4,109.92
665,1998,1,110.24
665,1998,2,110.51
665,1998,3,113.98
665,1998,4,115.57
665,1999,1,116.01
665,1999,2,119.29
665,1999,3,120.82
665,1999,4,116.02
665,2000,1,124.41
665,2000,2,123.16
665,2000,3,125.28
665,2000,4,126.07
665,2001,1,129.38
665,2001,2,131.0
665,2001,3,132.27
665,2001,4,132.71
665,2002,1,134.24
665,2002,2,136.05
665,2002,3,138.09
665,2002,4,139.28
665,2003,1,140.84
665,2003,2,141.27
665,2003,3,143.13
665,2003,4,145.08
665,2004,1,147.38
665,2004,2,153.4
665,2004,3,157.45
665,2004,4,156.56
665,2005,1,159.03
665,2005,2,166.49
665,2005,3,170.8
665,2005,4,174.57
665,2006,1,179.4
665,2006,2,184.99
665,2006,3,187.24
665,2006,4,189.24
665,2007,1,190.39
665,2007,2,192.75
665,2007,3,193.09
665,2007,4,186.39
665,2008,1,190.02
665,2008,2,188.96
665,2008,3,189.77
665,2008,4,186.78
665,2009,1,189.61
665,2009,2,188.98
665,2009,3,187.84
665,2009,4,188.08
665,2010,1,189.21
665,2010,2,184.85
665,2010,3,187.08
665,2010,4,188.86
665,2011,1,186.51
665,2011,2,183.27
665,2011,3,187.94
665,2011,4,186.47
665,2012,1,187.2
665,2012,2,187.4
665,2012,3,188.87
665,2012,4,189.52
665,2013,1,190.31
665,2013,2,188.88
665,2013,3,189.89
665,2013,4,187.31
665,2014,1,189.05
665,2014,2,190.73
665,2014,3,195.08
665,2014,4,193.5
665,2015,1,196.43
665,2015,2,199.35
665,2015,3,203.95
665,2015,4,196.11
665,2016,1,198.09
665,2016,2,204.09
665,2016,3,209.6
665,2016,4,204.97
665,2017,1,207.52
665,2017,2,207.43
665,2017,3,214.35
665,2017,4,212.98
665,2018,1,212.56
665,2018,2,214.26
665,2018,3,213.56
665,2018,4,209.91
665,2019,1,215.55
665,2019,2,216.39
665,2019,3,219.16
665,2019,4,222.54
665,2020,1,220.0
665,2020,2,224.17
665,2020,3,228.17
665,2020,4,231.83
665,2021,1,233.32
665,2021,2,242.04
665,2021,3,254.58
665,2021,4,256.91
665,2022,1,268.82
665,2022,2,274.86
665,2022,3,285.45
665,2022,4,286.6
665,2023,1,288.3
665,2023,2,289.44
665,2023,3,293.79
665,2023,4,303.51
665,2024,1,305.33
665,2024,2,314.26
665,2024,3,317.16
665,2024,4,320.57
665,2025,1,321.14
665,2025,2,321.27
665,2025,3,334.54
665,2025,4,327.8
666,1995,1,100.0
666,1995,2,103.05
666,1995,3,103.91
666,1995,4,105.19
666,1996,1,105.31
666,1996,2,107.87
666,1996,3,106.7
666,1996,4,106.39
666,1997,1,109.92
666,1997,2,108.67
666,1997,3,108.58
666,1997,4,108.53
666,1998,1,113.12
666,1998,2,112.91
666,1998,3,112.94
666,1998,4,114.78
666,1999,1,115.53
666,1999,2,116.31
666,1999,3,118.37
666,1999,4,118.89
666,2000,1,118.84
666,2000,2,119.98
666,2000,3,123.18
666,2000,4,123.46
666,2001,1,125.33
666,2001,2,127.59
666,2001,3,129.09
666,2001,4,131.11
666,2002,1,132.3
666,2002,2,133.46
666,2002,3,135.39
666,2002,4,135.98
666,2003,1,137.71
666,2003,2,139.02
666,2003,3,139.76
666,2003,4,140.41
666,2004,1,143.31
666,2004,2,143.73
666,2004,3,147.98
666,2004,4,147.23
666,2005,1,150.42
666,2005,2,152.73
666,2005,3,154.31
666,2005,4,154.08
666,2006,1,154.3
666,2006,2,155.76
666,2006,3,155.97
666,2006,4,157.26
666,2007,1,158.35
666,2007,2,159.58
666,2007,3,158.75
666,2007,4,158.43
666,2008,1,160.12
666,2008,2,157.67
666,2008,3,157.87
666,2008,4,156.86
666,2009,1,160.07
666,2009,2,158.59
666,2009,3,155.85
666,2009,4,156.0
666,2010,1,156.85
666,2010,2,155.89
666,2010,3,156.98
666,2010,4,157.56
666,2011,1,154.96
666,2011,2,152.38
666,2011,3,156.09
666,2011,4,155.27
666,2012,1,155.29
666,2012,2,154.11
666,2012,3,155.27
666,2012,4,154.2
666,2013,1,154.46
666,2013,2,153.02
666,2013,3,153.42
666,2013,4,154.36
666,2014,1,153.57
666,2014,2,155.21
666,2014,3,155.24
666,2014,4,156.13
666,2015,1,154.96
666,2015,2,157.69
666,2015,3,158.0
666,2015,4,160.78
666,2016,1,160.53
666,2016,2,160.52
666,2016,3,161.96
666,2016,4,162.56
666,2017,1,163.81
666,2017,2,168.19
666,2017,3,166.51
666,2017,4,167.13
666,2018,1,170.5
666,2018,2,173.11
666,2018,3,173.89
666,2018,4,174.6
666,2019,1,174.49
666,2019,2,180.16
666,2019,3,180.3
666,2019,4,179.7
666,2020,1,184.27
666,2020,2,184.95
666,2020,3,191.75
666,2020,4,195.55
666,2021,1,200.32
666,2021,2,210.25
666,2021,3,220.77
666,2021,4,226.1
666,2022,1,230.47
666,2022,2,248.35
666,2022,3,246.03
666,2022,4,249.41
666,2023,1,243.73
666,2023,2,263.64
666,2023,3,272.75
666,2023,4,263.95
666,2024,1,272.31
666,2024,2,276.48
666,2024,3,284.1
666,2024,4,289.79
666,2025,1,289.75
666,2025,2,293.35
666,2025,3,295.67
666,2025,4,294.18
667,1995,1,100.0
667,1995,2,102.97
667,1995,3,105.19
667,1995,4,107.22
667,1996,1,107.35
667,1996,2,109.19
667,1996,3,110.73
667,1996,4,112.38
667,1997,1,112.9
667,1997,2,114.34
667,1997,3,115.08
667,1997,4,117.35
667,1998,1,117.89
667,1998,2,119.1
667,1998,3,120.65
667,1998,4,121.71
667,1999,1,123.47
667,1999,2,124.44
667,1999,3,124.26
667,1999,4,123.5
667,2000,1,126.32
667,2000,2,126.99
667,2000,3,128.14
667,2000,4,128.95
667,2001,1,131.92
667,2001,2,133.23
667,2001,3,133.87
667,2001,4,135.18
667,2002,1,136.8
667,2002,2,137.14
667,2002,3,138.49
667,2002,4,139.53
667,2003,1,140.09
667,2003,2,141.01
667,2003,3,142.72
667,2003,4,144.69
667,2004,1,145.1
667,2004,2,147.64
667,2004,3,147.86
667,2004,4,149.6
667,2005,1,149.72
667,2005,2,152.02
667,2005,3,154.14
667,2005,4,154.89
667,2006,1,155.89
667,2006,2,157.38
667,2006,3,158.97
667,2006,4,161.76
667,2007,1,160.44
667,2007,2,163.45
667,2007,3,164.53
667,2007,4,164.46
667,2008,1,165.72
667,2008,2,165.47
667,2008,3,164.76
667,2008,4,165.75
667,2009,1,167.59
667,2009,2,167.63
667,2009,3,166.7
667,2009,4,167.78
667,2010,1,166.65
667,2010,2,167.03
667,2010,3,169.15
667,2010,4,169.71
667,2011,1,167.94
667,2011,2,166.38
667,2011,3,169.17
667,2011,4,169.54
667,2012,1,169.81
667,2012,2,170.49
667,2012,3,171.72
667,2012,4,172.55
667,2013,1,173.4
667,2013,2,172.18
667,2013,3,173.6
667,2013,4,174.02
667,2014,1,176.2
667,2014,2,176.69
667,2014,3,179.19
667,2014,4,177.95
667,2015,1,181.31
667,2015,2,179.67
667,2015,3,182.56
667,2015,4,182.94
667,2016,1,185.48
667,2016,2,187.31
667,2016,3,188.71
667,2016,4,189.8
667,2017,1,189.37
667,2017,2,190.76
667,2017,3,191.69
667,2017,4,193.93
667,2018,1,194.04
667,2018,2,194.0
667,2018,3,194.25
667,2018,4,195.78
667,2019,1,198.82
667,2019,2,199.93
667,2019,3,203.57
667,2019,4,205.59
667,2020,1,207.1
667,2020,2,207.97
667,2020,3,212.23
667,2020,4,215.83
667,2021,1,218.99
667,2021,2,227.12
667,2021,3,240.01
667,2021,4,244.95
667,2022,1,251.17
667,2022,2,261.2
667,2022,3,268.77
667,2022,4,268.04
667,2023,1,267.19
667,2023,2,276.65
667,2023,3,282.41
667,2023,4,283.8
667,2024,1,292.78
667,2024,2,299.34
667,2024,3,298.94
667,2024,4,299.47
667,2025,1,310.52
667,2025,2,314.12
667,2025,3,312.87
667,2025,4,317.5
668,1995,1,100.0
668,1995,2,102.97
668,1995,3,105.19
668,1995,4,107.22
668,1996,1,107.35
668,1996,2,109.19
668,1996,3,110.73
668,1996,4,112.38
668,1997,1,112.9
668,1997,2,114.34
668,1997,3,115.08
668,1997,4,117.35
668,1998,1,117.89
668,1998,2,119.1
668,1998,3,120.65
668,1998,4,121.71
668,1999,1,123.47
668,1999,2,124.44
668,1999,3,124.26
668,1999,4,123.5
668,2000,1,126.32
668,2000,2,126.99
668,2000,3,128.14
668,2000,4,128.95
668,2001,1,131.92
668,2001,2,133.23
668,2001,3,133.87
668,2001,4,135.18
668,2002,1,136.8
668,2002,2,137.14
668,2002,3,138.49
668,2002,4,139.53
668,2003,1,140.09
668,2003,2,141.01
668,2003,3,142.72
668,2003,4,144.69
668,2004,1,145.1
668,2004,2,147.64
668,2004,3,147.86
668,2004,4,149.6
668,2005,1,149.72
668,2005,2,152.02
668,2005,3,154.14
668,2005,4,154.89
668,2006,1,155.89
668,2006,2,157.38
668,2006,3,158.97
668,2006,4,161.76
668,2007,1,160.44
668,2007,2,163.45
668,2007,3,164.53
668,2007,4,164.46
668,2008,1,165.72
668,2008,2,165.47
668,2008,3,164.76
668,2008,4,165.75
668,2009,1,167.59
668,2009,2,167.63
668,2009,3,166.7
668,2009,4,167.78
668,2010,1,166.65
668,2010,2,167.03
668,2010,3,169.15
668,2010,4,169.71
668,2011,1,167.94
668,2011,2,166.38
668,2011,3,169.17
668,2011,4,169.54
668,2012,1,169.81
668,2012,2,170.49
668,2012,3,171.72
668,2012,4,172.55
668,2013,1,173.4
668,2013,2,172.18
668,2013,3,173.6
668,2013,4,174.02
668,2014,1,176.2
668,2014,2,176.69
668,2014,3,179.19
668,2014,4,177.95
668,2015,1,181.31
668,2015,2,179.67
668,2015,3,182.56
668,2015,4,182.94
668,2016,1,185.48
668,2016,2,187.31
668,2016,3,188.71
668,2016,4,189.8
668,2017,1,189.37
668,2017,2,190.76
668,2017,3,191.69
668,2017,4,193.93
668,2018,1,194.04
668,2018,2,194.0
668,2018,3,194.25
668,2018,4,195.78
668,2019,1,198.82
668,2019,2,199.93
668,2019,3,203.57
668,2019,4,205.59
668,2020,1,207.1
668,2020,2,207.97
668,2020,3,212.23
668,2020,4,215.83
668,2021,1,218.99
668,2021,2,227.12
668,2021,3,240.01
668,2021,4,244.95
668,2022,1,251.17
668,2022,2,261.2
668,2022,3,268.77
668,2022,4,268.04
668,2023,1,267.19
668,2023,2,276.65
668,2023,3,282.41
668,2023,4,283.8
668,2024,1,292.78
668,2024,2,299.34
668,2024,3,298.94
668,2024,4,299.47
668,2025,1,310.52
668,2025,2,314.12
668,2025,3,312.87
668,2025,4,317.5
669,1995,1,100.0
669,1995,2,102.97
669,1995,3,105.19
669,1995,4,107.22
669,1996,1,107.35
669,1996,2,109.19
669,1996,3,110.73
669,1996,4,112.38
669,1997,1,112.9
669,1997,2,114.34
669,1997,3,115.08
669,1997,4,117.35
669,1998,1,117.89
669,1998,2,119.1
669,1998,3,120.65
669,1998,4,121.71
669,1999,1,123.47
669,1999,2,124.44
669,1999,3,124.26
669,1999,4,123.5
669,2000,1,126.32
669,2000,2,126.99
669,2000,3,128.14
669,2000,4,128.95
669,2001,1,131.92
669,2001,2,133.23
669,2001,3,133.87
669,2001,4,135.18
669,2002,1,136.8
669,2002,2,137.14
669,2002,3,138.49
669,2002,4,139.53
669,2003,1,140.09
669,2003,2,141.01
669,2003,3,142.72
669,2003,4,144.69
669,2004,1,145.1
669,2004,2,147.64
669,2004,3,147.86
669,2004,4,149.6
669,2005,1,149.72
669,2005,2,152.02
669,2005,3,154.14
669,2005,4,154.89
669,2006,1,155.89
669,2006,2,157.38
669,2006,3,158.97
669,2006,4,161.76
669,2007,1,160.44
669,2007,2,163.45
669,2007,3,164.53
669,2007,4,164.46
669,2008,1,165.72
669,2008,2,165.47
669,2008,3,164.76
669,2008,4,165.75
669,2009,1,167.59
669,2009,2,167.63
669,2009,3,166.7
669,2009,4,167.78
669,2010,1,166.65
669,2010,2,167.03
669,2010,3,169.15
669,2010,4,169.71
669,2011,1,167.94
669,2011,2,166.38
669,2011,3,169.17
669,2011,4,169.54
669,2012,1,169.81
669,2012,2,170.49
669,2012,3,171.72
669,2012,4,172.55
669,2013,1,173.4
669,2013,2,172.18
669,2013,3,173.6
669,2013,4,174.02
669,2014,1,176.2
669,2014,2,176.69
669,2014,3,179.19
669,2014,4,177.95
669,2015,1,181.31
669,2015,2,179.67
669,2015,3,182.56
669,2015,4,182.94
669,2016,1,185.48
669,2016,2,187.31
669,2016,3,188.71
669,2016,4,189.8
669,2017,1,189.37
669,2017,2,190.76
669,2017,3,191.69
669,2017,4,193.93
669,2018,1,194.04
669,2018,2,194.0
669,2018,3,194.25
669,2018,4,195.78
669,2019,1,198.82
669,2019,2,199.93
669,2019,3,203.57
669,2019,4,205.59
669,2020,1,207.1
669,2020,2,207.97
669,2020,3,212.23
669,2020,4,215.83
669,2021,1,218.99
669,2021,2,227.12
669,2021,3,240.01
669,2021,4,244.95
669,2022,1,251.17
669,2022,2,261.2
669,2022,3,268.77
669,2022,4,268.04
669,2023,1,267.19
669,2023,2,276.65
669,2023,3,282.41
669,2023,4,283.8
669,2024,1,292.78
669,2024,2,299.34
669,2024,3,298.94
669,2024,4,299.47
669,2025,1,310.52
669,2025,2,314.12
669,2025,3,312.87
669,2025,4,317.5
670,1995,1,100.0
670,1995,2,100.04
670,1995,3,103.39
670,1995,4,101.35
670,1996,1,103.16
670,1996,2,103.18
670,1996,3,104.62
670,1996,4,104.87
670,1997,1,103.87
670,1997,2,106.37
670,1997,3,107.93
670,1997,4,111.06
670,1998,1,110.97
670,1998,2,111.97
670,1998,3,113.84
670,1998,4,117.01
670,1999,1,116.3
670,1999,2,117.38
670,1999,3,117.82
670,1999,4,118.12
670,2000,1,118.59
670,2000,2,119.58
670,2000,3,121.46
670,2000,4,122.92
670,2001,1,124.88
670,2001,2,125.84
670,2001,3,127.1
670,2001,4,127.31
670,2002,1,128.61
670,2002,2,129.87
670,2002,3,130.69
670,2002,4,132.33
670,2003,1,132.13
670,2003,2,133.86
670,2003,3,134.17
670,2003,4,134.66
670,2004,1,136.32
670,2004,2,136.93
670,2004,3,139.07
670,2004,4,136.46
670,2005,1,139.64
670,2005,2,141.63
670,2005,3,142.37
670,2005,4,142.1
670,2006,1,141.95
670,2006,2,144.93
670,2006,3,144.98
670,2006,4,146.74
670,2007,1,147.56
670,2007,2,149.53
670,2007,3,149.94
670,2007,4,152.53
670,2008,1,152.7
670,2008,2,154.63
670,2008,3,154.42
670,2008,4,153.13
670,2009,1,155.27
670,2009,2,155.64
670,2009,3,154.33
670,2009,4,155.44
670,2010,1,152.93
670,2010,2,154.55
670,2010,3,155.99
670,2010,4,155.02
670,2011,1,152.93
670,2011,2,151.84
670,2011,3,152.55
670,2011,4,154.21
670,2012,1,152.58
670,2012,2,152.75
670,2012,3,153.67
670,2012,4,152.98
670,2013,1,154.93
670,2013,2,153.48
670,2013,3,154.35
670,2013,4,152.75
670,2014,1,154.73
670,2014,2,153.66
670,2014,3,158.04
670,2014,4,157.32
670,2015,1,162.88
670,2015,2,160.44
670,2015,3,162.11
670,2015,4,165.82
670,2016,1,164.11
670,2016,2,165.76
670,2016,3,167.63
670,2016,4,168.13
670,2017,1,166.32
670,2017,2,174.08
670,2017,3,175.48
670,2017,4,177.39
670,2018,1,176.59
670,2018,2,176.16
670,2018,3,179.57
670,2018,4,176.92
670,2019,1,180.86
670,2019,2,184.71
